股票代码,股票名称,所属行业,得分,5日均成交量,成交量
001339,智微智能,计算机设备,53.692,126640.0,50776.0
001366,播恩集团,农牧饲渔,52.166,76274.0,51634.0
001368,通达创智,塑料制品,96.713,19850.8,12983.0
001696,宗申动力,交运设备,41.633,74513.2,57681.0
001872,招商港口,航运港口,13.549,104642.6,133499.0
001896,豫能控股,电力行业,94.179,95544.8,72918.0
001914,招商积余,房地产服务,51.527,93128.6,58980.0
001965,招商公路,铁路公路,13.986,170561.0,200379.0
001979,招商蛇口,房地产开发,44.551,421594.0,533150.0
002001,新 和 成,化学制药,99.578,132762.8,206544.0
002002,鸿达兴业,化学原料,95.864,475759.8,281707.0
002003,伟星股份,纺织服装,95.14,69438.0,40602.0
002004,华邦健康,农药兽药,77.711,264166.0,156031.0
002006,精工科技,专用设备,78.701,72781.8,55789.0
002007,华兰生物,生物制品,53.547,161066.4,161660.0
002008,大族激光,电子元件,93.091,225210.4,206203.0
002009,天奇股份,专用设备,93.482,70484.4,29502.0
002010,传化智联,物流行业,86.992,207654.8,143284.0
002011,盾安环境,家电行业,45.064,598707.2,309400.0
002012,凯恩股份,造纸印刷,47.368,158449.4,77647.0
002013,中航机电,航天航空,74.811,970456.0,1341699.0
002014,永新股份,包装材料,16.839,49339.8,27318.0
002015,协鑫能科,电力行业,56.507,645844.4,329216.0
002016,世荣兆业,房地产开发,43.58,39110.0,42220.0
002017,东信和平,通信设备,32.997,408888.8,145364.0
002019,亿帆医药,化学制药,54.316,113864.4,65003.0
002020,京新药业,化学制药,6.818,188982.2,119770.0
002023,海特高新,航天航空,86.185,75243.0,45308.0
002025,航天电器,电子元件,57.719,52765.0,26823.0
002026,山东威达,通用设备,91.862,57067.0,39478.0
002027,分众传媒,文化传媒,33.259,2820578.0,5303270.0
002028,思源电气,电网设备,45.105,66663.2,54383.0
002029,七 匹 狼,纺织服装,9.04,189159.8,163078.0
002030,达安基因,医疗器械,95.617,117790.8,119458.0
002031,巨轮智能,专用设备,65.812,636783.2,526490.0
002032,苏 泊 尔,家电行业,60.914,25710.8,18922.0
002033,丽江股份,旅游酒店,34.459,343321.8,219976.0
002034,旺能环境,环保行业,85.965,25755.2,19042.0
002035,华帝股份,家电行业,17.532,185401.4,228631.0
002036,联创电子,光学光电子,99.822,407389.4,319999.0
002037,保利联合,化学制品,90.351,79267.6,47584.0
002038,双鹭药业,生物制品,55.99,261981.0,160013.0
002039,黔源电力,电力行业,90.531,49155.8,27438.0
002040,南 京 港,航运港口,44.147,53435.8,77663.0
002041,登海种业,农牧饲渔,98.052,57207.8,42362.0
002042,华孚时尚,纺织服装,92.542,125092.8,158805.0
002043,兔 宝 宝,装修建材,69.339,116281.6,95814.0
002044,美年健康,医疗服务,33.721,592566.2,338890.0
002045,国光电器,消费电子,35.63,358999.4,242821.0
002046,国机精工,通用设备,73.158,104791.4,68561.0
002047,宝鹰股份,装修装饰,69.863,152825.6,122632.0
002048,宁波华翔,汽车零部件,92.827,71082.4,72397.0
002049,紫光国微,半导体,98.541,250166.8,139722.0
002050,三花智控,家电行业,51.814,271317.0,246175.0
002051,中工国际,工程建设,6.982,1181243.6,1038127.0
002053,云南能投,化学原料,78.056,143904.2,74081.0
002054,德美化工,化学制品,92.461,17445.0,9136.0
002055,得润电子,消费电子,99.444,173353.6,118827.0
002056,横店东磁,小金属,62.363,202857.0,176036.0
002057,中钢天源,专业服务,70.818,141321.2,125581.0
002058,威尔泰,电网设备,72.098,16083.4,11144.0
002059,云南旅游,旅游酒店,59.796,193927.6,114993.0
002060,粤 水 电,工程建设,61.034,170178.6,120932.0
002061,浙江交科,工程建设,57.047,666167.6,446512.0
002062,宏润建设,工程建设,73.141,138792.8,143905.0
002063,远光软件,软件开发,45.601,441648.0,261104.0
002064,华峰化学,化纤行业,75.676,160718.2,103502.0
002065,东华软件,软件开发,28.649,1141755.2,735459.0
002066,瑞泰科技,装修建材,68.767,34919.0,22187.0
002067,景兴纸业,造纸印刷,80.0,105005.8,68503.0
002068,黑猫股份,橡胶制品,99.42,203422.8,120647.0
002072,凯瑞德,软件开发,59.701,46239.0,25917.0
002073,软控股份,专用设备,74.776,201987.8,218000.0
002074,国轩高科,电池,89.461,189748.0,109121.0
002075,沙钢股份,钢铁行业,92.958,192929.0,113747.0
002077,大港股份,半导体,47.05,285594.2,365591.0
002078,太阳纸业,造纸印刷,63.551,233037.6,143908.0
002079,苏州固锝,半导体,59.325,242505.2,197655.0
002080,中材科技,玻璃玻纤,83.932,156752.4,81528.0
002081,金 螳 螂,装修装饰,48.908,260287.6,181102.0
002082,万邦德,化学制药,92.976,62843.8,43538.0
002083,孚日股份,纺织服装,83.673,79865.8,42693.0
002084,海鸥住工,装修装饰,85.623,92812.2,56953.0
002085,万丰奥威,汽车零部件,60.55,444649.4,285304.0
002087,新野纺织,纺织服装,94.595,61266.0,46465.0
002088,鲁阳节能,装修建材,57.85,22657.0,40373.0
002090,金智科技,电网设备,67.119,86155.0,48648.0
002091,江苏国泰,贸易行业,93.777,98999.6,131222.0
002092,中泰化学,化学原料,82.1,477202.0,242430.0
002093,国脉科技,通信服务,46.844,277938.6,274608.0
002094,青岛金王,美容护理,59.709,108177.8,118319.0
002095,生 意 宝,互联网服务,43.819,180234.4,215016.0
002096,南岭民爆,化学制品,73.286,41009.6,19790.0
002097,山河智能,工程机械,91.865,66220.4,57882.0
002098,浔兴股份,纺织服装,83.607,33601.6,27525.0
002099,海翔药业,化学制药,36.17,134326.8,71466.0
002100,天康生物,农牧饲渔,87.572,360580.6,362685.0
002101,广东鸿图,汽车零部件,68.161,133903.6,72354.0
002103,广博股份,家用轻工,42.711,156520.0,182332.0
002104,恒宝股份,通信设备,74.814,309126.6,264752.0
002105,信隆健康,交运设备,91.795,41566.4,29172.0
002106,莱宝高科,光学光电子,78.515,87635.4,86684.0
002107,沃华医药,中药,61.468,93850.2,73013.0
002108,沧州明珠,塑料制品,95.0,187229.2,117015.0
002109,兴化股份,化学原料,99.531,76256.2,84100.0
002110,三钢闽光,钢铁行业,91.566,158898.6,169632.0
002111,威海广泰,专用设备,71.429,96782.0,46762.0
002112,三变科技,电网设备,54.123,251935.6,111149.0
002114,罗平锌电,有色金属,76.341,71789.2,53842.0
002115,三维通信,文化传媒,35.214,553339.6,300704.0
002116,中国海诚,工程咨询服务,13.69,244779.6,291641.0
002117,东港股份,造纸印刷,50.775,286320.6,110194.0
002118,紫鑫药业,中药,91.481,781160.2,443601.0
002119,康强电子,半导体,62.579,165355.0,217103.0
002120,韵达股份,物流行业,93.791,328558.6,230448.0
002121,科陆电子,电网设备,50.403,385529.2,190134.0
002122,天马股份,通用设备,53.942,965752.0,680215.0
002123,梦网科技,通信服务,52.946,573379.8,308257.0
002124,天邦食品,农牧饲渔,99.17,283537.6,361059.0
002125,湘潭电化,化学原料,89.526,101032.4,64072.0
002126,银轮股份,汽车零部件,37.259,423028.8,319014.0
002127,南极电商,贸易行业,88.889,612645.8,225623.0
002128,电投能源,煤炭行业,48.094,195026.2,156544.0
002129,TCL中环,光伏设备,59.215,494784.4,293291.0
002130,沃尔核材,非金属材料,54.054,240648.4,172928.0
002131,利欧股份,互联网服务,39.189,2572367.0,5021232.0
002132,恒星科技,通用设备,96.476,216160.6,106560.0
002133,广宇集团,房地产开发,66.197,153653.6,253615.0
002134,天津普林,电子元件,67.487,56249.8,32531.0
002135,东南网架,工程建设,92.604,89752.4,101863.0
002136,安 纳 达,化学原料,96.898,48213.2,22015.0
002137,实益达,电子元件,45.518,190697.0,203902.0
002138,顺络电子,电子元件,76.963,127237.4,43119.0
002139,拓邦股份,消费电子,76.648,218497.6,194383.0
002140,东华科技,工程建设,78.469,67979.0,45130.0
002141,贤丰控股,电子元件,93.148,91561.0,57471.0
002142,宁波银行,银行,77.501,697125.4,579752.0
002144,宏达高科,纺织服装,58.401,32887.0,21187.0
002145,中核钛白,化学原料,92.884,234135.8,251310.0
002146,荣盛发展,房地产服务,85.833,698266.8,776880.0
002148,北纬科技,通信服务,54.545,281410.0,155423.0
002149,西部材料,小金属,45.434,106648.6,93101.0
002150,通润装备,通用设备,52.948,113870.6,90447.0
002151,北斗星通,通信设备,58.349,96486.8,45570.0
002152,广电运通,计算机设备,24.345,480045.4,233658.0
002153,石基信息,软件开发,54.262,385766.0,193028.0
002154,报 喜 鸟,纺织服装,3.562,513266.8,479264.0
002155,湖南黄金,贵金属,40.3,295101.2,357996.0
002156,通富微电,半导体,56.952,510467.6,686243.0
002157,正邦科技,农牧饲渔,99.532,578773.4,369208.0
002158,汉钟精机,通用设备,42.114,82898.6,65565.0
002159,三特索道,旅游酒店,18.646,113637.2,117739.0
002160,常铝股份,有色金属,82.249,147686.6,123040.0
002161,远 望 谷,电子元件,66.276,101139.4,84604.0
002162,悦心健康,装修建材,90.796,140543.4,163714.0
002163,海南发展,玻璃玻纤,71.849,100360.2,54590.0
002164,宁波东力,通用设备,72.16,58288.0,54381.0
002165,红 宝 丽,化学制品,87.671,376970.2,141057.0
002166,莱茵生物,中药,83.071,88559.0,52745.0
002167,东方锆业,小金属,68.597,451954.8,226554.0
002168,惠程科技,游戏,56.25,521645.2,461957.0
002169,智光电气,电网设备,86.066,166479.0,123147.0
002170,芭田股份,化肥行业,50.754,182765.6,294602.0
002171,楚江新材,有色金属,89.127,139362.6,174040.0
002172,澳洋健康,医疗服务,64.73,132970.4,102011.0
002173,创新医疗,医疗服务,66.075,101738.0,79631.0
002174,游族网络,游戏,7.843,1489622.6,1133340.0
002175,东方智造,仪器仪表,97.351,175223.4,192260.0
002176,江特电机,电机,95.578,510213.4,210632.0
002178,延华智能,软件开发,82.212,135830.2,79995.0
002179,中航光电,电子元件,58.067,85145.8,59805.0
002180,纳思达,计算机设备,78.903,138489.6,142847.0
002181,粤 传 媒,文化传媒,32.675,1275489.0,964306.0
002182,云海金属,有色金属,51.561,168714.0,94865.0
002183,怡 亚 通,物流行业,79.882,179366.6,127770.0
002184,海得控制,专用设备,45.725,84700.2,65915.0
002185,华天科技,半导体,84.758,492088.4,249621.0
002186,全 聚 德,旅游酒店,67.236,210046.4,105348.0
002187,广百股份,商业百货,84.584,82400.2,97389.0
002188,中天服务,房地产服务,53.315,54941.2,61627.0
002189,中光学,光学光电子,71.525,44131.4,22279.0
002190,成飞集成,汽车零部件,84.748,41510.8,28797.0
002191,劲嘉股份,包装材料,97.393,121340.6,78483.0
002192,融捷股份,能源金属,99.061,139384.6,66661.0
002193,如意集团,纺织服装,73.178,94150.4,86109.0
002194,武汉凡谷,通信设备,67.867,583920.6,242681.0
002195,二三四五,互联网服务,31.016,1977492.0,894556.0
002196,方正电机,电机,95.184,68866.4,72194.0
002197,证通电子,计算机设备,62.304,278977.6,175189.0
002198,嘉应制药,中药,31.381,82025.2,59241.0
002199,东晶电子,电子元件,75.044,63278.6,25597.0
002201,正威新材,玻璃玻纤,97.824,76021.4,47339.0
002202,金风科技,风电设备,92.688,245273.8,196080.0
002203,海亮股份,有色金属,22.286,61250.4,44931.0
002204,大连重工,工程机械,71.449,222234.8,137955.0
002205,国统股份,水泥建材,72.271,68664.0,93891.0
002206,海 利 得,化纤行业,86.623,99871.6,94795.0
002207,准油股份,采掘行业,83.377,38441.0,25626.0
002208,合肥城建,房地产开发,83.156,50782.4,83920.0
002209,达 意 隆,专用设备,63.137,50568.8,43802.0
002210,飞马国际,物流行业,97.455,193442.8,158408.0
002212,天融信,软件开发,76.574,566906.6,247037.0
002213,大为股份,汽车零部件,69.854,48575.2,28303.0
002214,大立科技,电子元件,70.172,55871.2,56696.0
002215,诺 普 信,农药兽药,5.935,465597.4,224419.0
002216,三全食品,食品饮料,70.327,143021.6,87108.0
002217,合力泰,光学光电子,69.714,459019.0,254360.0
002218,拓日新能,光伏设备,68.873,184194.6,113272.0
002219,新里程,医疗服务,32.11,234671.0,430960.0
002221,东华能源,石油行业,70.438,177555.4,103105.0
002222,福晶科技,光学光电子,40.66,624326.0,288423.0
002223,鱼跃医疗,医疗器械,43.486,189697.0,167918.0
002224,三 力 士,橡胶制品,60.377,44557.8,33606.0
002225,濮耐股份,装修建材,75.417,123882.2,70213.0
002226,江南化工,化学制品,77.253,90695.4,74959.0
002227,奥 特 迅,电源设备,75.793,32763.4,23007.0
002228,合兴包装,包装材料,77.32,57910.0,47359.0
002229,鸿博股份,造纸印刷,2.163,1645813.4,1473043.0
002230,科大讯飞,软件开发,29.856,1189562.0,762132.0
002231,奥维通信,通信服务,67.711,131915.2,100848.0
002232,启明信息,互联网服务,76.572,202271.8,131426.0
002233,塔牌集团,水泥建材,68.6,192472.0,144572.0
002234,民和股份,农牧饲渔,50.949,88066.8,44878.0
002235,安妮股份,文化传媒,55.93,352656.2,287890.0
002236,大华股份,计算机设备,37.895,1273347.0,719109.0
002237,恒邦股份,贵金属,19.149,217958.2,147533.0
002238,天威视讯,文化传媒,44.178,149276.0,132035.0
002239,奥特佳,汽车零部件,76.271,307542.4,265255.0
002240,盛新锂能,能源金属,99.165,195483.2,94612.0
002241,歌尔股份,消费电子,97.422,1164441.6,443403.0
002242,九阳股份,家电行业,78.363,62654.8,39154.0
002243,力合科创,美容护理,77.566,98791.4,292958.0
002244,滨江集团,房地产开发,33.553,218909.6,369364.0
002245,蔚蓝锂芯,电池,98.826,294221.8,156994.0
002246,北化股份,化学制品,75.307,68252.0,47654.0
002247,聚力文化,装修装饰,86.164,155127.6,114744.0
002248,华东数控,通用设备,63.008,120541.6,64031.0
002249,大洋电机,电机,84.283,316094.6,170493.0
002250,联化科技,农药兽药,98.951,188976.8,93004.0
002251,步 步 高,商业百货,97.529,229381.6,140451.0
002252,上海莱士,生物制品,13.245,705775.6,455390.0
002253,川大智胜,软件开发,55.149,188957.0,117556.0
002254,泰和新材,化纤行业,43.669,77569.8,45502.0
002255,海陆重工,电源设备,55.967,131225.8,100444.0
002256,兆新股份,电网设备,91.317,231757.8,317064.0
002258,利尔化学,农药兽药,99.743,69697.6,60257.0
002261,拓维信息,软件开发,38.99,1956743.2,1193281.0
002262,恩华药业,化学制药,7.889,87808.0,55267.0
002263,大东南,塑料制品,84.112,107720.8,70555.0
002264,新 华 都,互联网服务,37.846,193668.6,147919.0
002265,西仪股份,汽车零部件,75.127,42186.2,27752.0
002266,浙富控股,环保行业,91.803,184293.2,266656.0
002267,陕天然气,燃气,39.003,91199.2,132892.0
002268,电科网安,软件开发,85.481,346697.0,184101.0
002269,美邦服饰,纺织服装,80.702,599853.0,1685151.0
002270,华明装备,电网设备,35.841,237931.0,189687.0
002271,东方雨虹,装修建材,75.99,368826.6,137242.0
002272,川润股份,工程机械,76.512,91309.0,56468.0
002273,水晶光电,光学光电子,72.102,343123.6,207411.0
002274,华昌化工,化肥行业,63.111,75089.8,70031.0
002275,桂林三金,中药,0.471,68950.6,59643.0
002276,万马股份,电网设备,31.604,443961.8,403022.0
002277,友阿股份,商业百货,74.793,134874.4,79911.0
002278,神开股份,专用设备,65.424,54205.2,44926.0
002279,久其软件,软件开发,52.66,503611.6,401609.0
002280,联络互动,软件开发,59.15,983455.0,481648.0
002281,光迅科技,通信设备,47.608,449321.4,193150.0
002282,博深股份,通用设备,73.978,63983.6,34132.0
002283,天润工业,汽车零部件,87.62,208552.8,110854.0
002284,亚太股份,汽车零部件,66.17,81126.0,50250.0
002285,世联行,房地产服务,86.614,195621.8,232217.0
002286,保龄宝,食品饮料,92.221,39758.0,20050.0
002287,奇正藏药,中药,67.561,38409.0,28839.0
002288,超华科技,电子元件,93.651,137928.8,85861.0
002289,宇顺电子,光学光电子,44.444,50466.2,32648.0
002290,禾盛新材,家电行业,34.658,24015.8,40393.0
002291,遥望科技,纺织服装,17.763,1204314.0,1140575.0
002292,奥飞娱乐,文化传媒,0.0,1923997.0,1554490.0
002293,罗莱生活,纺织服装,38.793,51534.0,87773.0
002294,信立泰,化学制药,16.71,44226.0,26299.0
002295,精艺股份,有色金属,79.188,57148.0,46758.0
002296,辉煌科技,通信设备,55.309,89249.2,53612.0
002297,博云新材,航天航空,72.762,93835.2,51628.0
002298,中电兴发,软件开发,61.538,244598.2,139816.0
002299,圣农发展,农牧饲渔,56.044,119594.8,112715.0
002300,太阳电缆,电网设备,47.122,87989.8,84729.0
002301,齐心集团,家用轻工,42.321,130631.6,70696.0
002302,西部建设,水泥建材,35.967,364346.8,287937.0
002303,美盈森,包装材料,65.686,132346.0,86572.0
002304,洋河股份,酿酒行业,68.6,83660.8,64322.0
002305,南国置业,房地产开发,79.699,315047.8,768836.0
002306,中科云网,旅游酒店,55.0,123728.0,75333.0
002307,北新路桥,工程建设,43.891,584101.8,1274183.0
002308,威创股份,计算机设备,54.922,232747.6,192999.0
002310,东方园林,环保行业,89.655,278824.0,261623.0
002311,海大集团,农牧饲渔,94.786,64135.2,39934.0
002312,川发龙蟒,化肥行业,99.475,131958.4,98221.0
002314,南山控股,房地产开发,82.536,239500.6,432180.0
002315,焦点科技,互联网服务,0.0,394177.2,268095.0
002317,众生药业,中药,59.367,752641.2,385429.0
002318,久立特材,钢铁行业,66.992,101520.0,80509.0
002319,乐通股份,化学制品,22.331,36733.4,23995.0
002320,海峡股份,航运港口,35.152,357344.8,237329.0
002322,理工能科,软件开发,69.008,104744.4,74506.0
002323,雅博股份,装修建材,86.415,597146.4,294789.0
002324,普利特,塑料制品,59.072,215503.4,90876.0
002325,洪涛股份,装修装饰,77.966,257577.4,141421.0
002326,永太科技,化学制品,99.859,186717.0,105755.0
002327,富安娜,纺织服装,14.286,90586.2,134226.0
002328,新朋股份,汽车零部件,74.688,159159.6,119413.0
002329,皇氏集团,食品饮料,71.927,175882.0,122479.0
002330,得利斯,食品饮料,93.36,289504.8,168874.0
002331,皖通科技,互联网服务,78.849,86211.6,37783.0
002332,仙琚制药,化学制药,3.836,181477.4,103590.0
002333,罗普斯金,装修建材,61.697,51648.8,54145.0
002334,英威腾,专用设备,23.749,299095.8,247230.0
002335,科华数据,电源设备,35.467,167646.4,138662.0
002336,人人乐,商业百货,53.059,111873.8,70706.0
002337,赛象科技,专用设备,59.125,146005.8,84584.0
002338,奥普光电,仪器仪表,5.709,77931.4,203434.0
002339,积成电子,电网设备,55.205,152893.8,99836.0
002340,格林美,能源金属,87.02,610817.4,512186.0
002341,新纶新材,塑料制品,80.362,117083.0,69264.0
002342,巨力索具,通用设备,61.993,97059.6,62349.0
002343,慈文传媒,文化传媒,15.881,1298945.6,882809.0
002344,海宁皮城,商业百货,5.389,256773.2,443049.0
002345,潮宏基,珠宝首饰,10.729,188544.4,355036.0
002346,柘中股份,电网设备,80.752,18786.8,14163.0
002347,泰尔股份,通用设备,71.287,111859.4,113898.0
002348,高乐股份,家用轻工,20.448,302744.8,264869.0
002349,精华制药,中药,78.13,347530.8,205342.0
002350,北京科锐,电网设备,88.186,172785.0,160234.0
002351,漫步者,消费电子,2.696,552206.2,521553.0
002352,顺丰控股,物流行业,60.345,237514.4,128263.0
002353,杰瑞股份,专用设备,99.626,110631.8,161144.0
002354,天娱数科,互联网服务,23.833,2335379.0,2551888.0
002355,兴民智通,汽车零部件,90.397,99725.6,66520.0
002356,赫美集团,珠宝首饰,49.815,38985.8,26613.0
002357,富临运业,铁路公路,58.0,133549.2,95461.0
002358,森源电气,电网设备,93.846,157174.4,156721.0
002360,同德化工,化学制品,68.132,55884.8,36771.0
002361,神剑股份,塑料制品,72.642,89367.6,62095.0
002362,汉王科技,软件开发,40.132,213946.6,141892.0
002363,隆基机械,汽车零部件,65.488,51560.2,34139.0
002364,中恒电气,电源设备,68.043,70110.0,54026.0
002365,永安药业,化学制药,95.862,50430.2,34954.0
002367,康力电梯,专用设备,23.39,103485.8,74490.0
002368,太极股份,互联网服务,30.584,318114.2,240207.0
002369,卓翼科技,消费电子,73.069,154762.2,84048.0
002370,亚太药业,化学制药,93.831,91771.4,62857.0
002371,北方华创,半导体,52.942,138742.2,77677.0
002372,伟星新材,装修建材,48.057,97882.0,47288.0
002373,千方科技,互联网服务,22.722,557903.2,411170.0
002374,中锐股份,包装材料,81.232,260210.8,191636.0
002375,亚厦股份,装修装饰,76.271,87027.2,73325.0
002376,新北洋,计算机设备,62.892,66067.4,41310.0
002377,国创高新,房地产服务,81.991,197178.2,130058.0
002378,章源钨业,小金属,67.051,169149.4,129701.0
002379,宏创控股,有色金属,60.825,82036.2,57665.0
002380,科远智慧,互联网服务,18.792,101864.0,60803.0
002381,双箭股份,橡胶制品,44.857,77145.6,62365.0
002382,蓝帆医疗,医疗器械,96.461,87816.4,68282.0
002383,合众思壮,计算机设备,61.303,111088.4,80418.0
002384,东山精密,电子元件,49.919,289273.0,113431.0
002385,大北农,农牧饲渔,92.641,581322.2,419453.0
002386,天原股份,化学原料,97.542,91258.4,72372.0
002387,维信诺,光学光电子,66.803,115046.0,99665.0
002388,新亚制程,电子元件,49.083,116504.8,53897.0
002389,航天彩虹,电子元件,52.872,177895.4,157092.0
002390,信邦制药,中药,84.463,210943.6,174305.0
002391,长青股份,农药兽药,55.172,57676.8,41372.0
002392,北京利尔,装修建材,77.114,87152.6,113830.0
002393,力生制药,化学制药,35.533,28556.6,15597.0
002394,联发股份,纺织服装,46.13,122006.4,68765.0
002395,双象股份,塑料制品,72.215,23522.0,25873.0
002396,星网锐捷,通信设备,69.442,303262.8,130350.0
002397,梦洁股份,纺织服装,61.944,152399.0,124983.0
002398,垒知集团,装修建材,72.063,72473.4,37744.0
002399,海普瑞,化学制药,81.064,60390.6,48453.0
002400,省广集团,文化传媒,29.874,1338879.2,994913.0
002401,中远海科,互联网服务,19.129,263249.8,304480.0
002402,和而泰,消费电子,78.689,220373.8,91370.0
002403,爱仕达,家电行业,77.368,40215.6,36795.0
002404,嘉欣丝绸,纺织服装,72.84,54547.4,45087.0
002405,四维图新,软件开发,84.035,567813.8,270676.0
002406,远东传动,汽车零部件,62.454,65796.0,44283.0
002407,多氟多,化学制品,99.784,180369.6,214270.0
002408,齐翔腾达,化学制品,92.237,280014.4,273244.0
002409,雅克科技,化学制品,39.41,193227.0,201698.0
002410,广联达,软件开发,60.952,150703.2,106524.0
002412,汉森制药,中药,58.278,125826.0,121163.0
002413,雷科防务,通信设备,74.59,232375.2,150363.0
002414,高德红外,电子元件,97.607,141904.4,71834.0
002415,海康威视,计算机设备,67.791,737201.2,605513.0
002416,爱施德,商业百货,72.367,87520.2,54417.0
002418,康盛股份,家电行业,77.444,563415.6,190701.0
002419,天虹股份,商业百货,56.175,239087.8,239489.0
002420,毅昌科技,家电行业,78.637,85499.6,51404.0
002421,达实智能,互联网服务,31.414,555523.8,344581.0
002422,科伦药业,化学制药,7.068,207826.6,90471.0
002423,中粮资本,多元金融,18.182,217501.8,659090.0
002424,贵州百灵,中药,59.105,495122.6,332796.0
002425,凯撒文化,游戏,60.766,1084689.2,968285.0
002426,胜利精密,通用设备,92.248,496801.6,295222.0
